Date,RR.L,IAG.L,TYT.L,SCE.L,INVP.L,HSBC.L,DGE.L,NICL.L,PNN.L,BWRA.L,AVCT.L,AZN.L,ULVR.L,PZC.L,ELCO.L,ZOO,MBT.L,VOD.L,AIG.L,WTB.L
08/07/2019,292.79,435.67,"1,378.83",21.45,397.89,668.50,"3,450.50","1,645.00","1,145.40",153.00,28.50,"6,437.00","5,061.00",220.00,77.50,66.50,"1,392.00",133.78,450.30,"4,115.20"
09/07/2019,293.41,417.60,"1,383.00",20.95,391.36,670.70,"3,451.00","1,640.00","1,147.80",153.00,27.25,"6,476.00","5,038.00",218.50,77.50,65.50,"1,410.00",133.82,443.10,"4,119.49"
10/07/2019,290.18,413.40,"1,381.60",20.45,390.43,666.70,"3,438.50","1,620.00","1,143.30",153.00,27.00,"6,489.00","5,022.00",215.50,77.50,66.50,"1,406.00",132.50,446.90,"4,122.93"
11/07/2019,289.50,420.16,"1,376.37",19.46,389.80,664.50,"3,434.50","1,635.00","1,124.40",153.00,27.00,"6,382.00","4,998.50",215.00,77.50,66.50,"1,396.00",132.50,450.90,"4,115.20"
12/07/2019,290.59,425.76,"1,382.00",19.46,393.69,663.40,"3,391.00","1,700.00","1,116.60",153.00,27.00,"6,324.00","5,003.00",213.00,77.50,66.50,"1,380.00",131.74,456.00,"4,138.40"
15/07/2019,292.52,427.74,"1,382.00",19.46,394.16,667.20,"3,401.00","1,690.00","1,103.40",153.00,27.00,"6,331.00","5,025.00",213.00,77.50,66.50,"1,376.00",130.20,455.20,"4,189.08"
16/07/2019,297.11,437.77,"1,398.42",23.95,402.56,670.50,"3,420.00","1,630.00","1,101.30",153.00,26.75,"6,411.00","5,091.00",215.50,78.50,66.50,"1,336.00",128.08,466.90,"4,189.94"
17/07/2019,298.56,435.67,"1,405.40",22.45,393.23,664.30,"3,438.50","1,700.00","1,104.30",153.00,26.75,"6,442.00","5,079.00",220.00,78.50,65.50,"1,342.00",126.08,462.80,"4,183.93"
18/07/2019,293.75,427.86,"1,395.42",22.45,393.69,661.40,"3,399.50","1,625.00","1,105.80",153.00,26.75,"6,402.00","5,065.00",216.50,78.50,69.50,"1,338.00",126.90,456.00,"4,196.82"
19/07/2019,296.22,426.81,"1,423.77",21.95,391.98,662.70,"3,387.00","1,680.00","1,124.40",153.00,26.75,"6,390.00","5,011.00",217.00,78.50,71.00,"1,328.00",129.34,450.10,"4,211.42"
22/07/2019,297.46,428.09,"1,420.71",21.45,394.31,662.60,"3,380.00","1,660.00","1,132.80",153.00,26.75,"6,380.00","5,030.00",227.00,78.50,71.00,"1,336.00",128.34,450.80,"4,024.99"
23/07/2019,301.03,449.78,"1,420.20",20.95,397.43,670.90,"3,407.50","1,680.00","1,132.20",153.00,26.75,"6,464.00","5,042.00",224.50,78.50,71.50,"1,340.00",130.80,453.80,"3,903.00"
24/07/2019,299.86,457.47,"1,420.20",19.46,397.74,656.40,"3,353.50","1,625.00","1,126.20",153.00,26.25,"6,359.00","4,998.00",220.00,78.50,71.50,"1,350.00",131.76,454.70,"3,831.69"
25/07/2019,297.87,457.24,"1,444.60",20.45,380.47,655.10,"3,240.50","1,735.00","1,079.10",153.00,26.25,"6,850.00","4,896.00",217.50,78.50,72.50,"1,350.00",132.00,444.70,"3,900.42"
26/07/2019,298.01,453.16,"1,435.24",20.45,377.59,662.40,"3,323.00","1,700.00","1,086.60",153.00,26.25,"6,905.00","4,899.00",218.00,78.50,73.50,"1,346.00",146.00,438.00,"3,912.45"
29/07/2019,304.39,453.74,"1,430.06",20.45,380.39,666.40,"3,412.00","1,790.00","1,098.90",153.00,26.50,"7,180.00","5,013.00",217.50,78.50,73.50,"1,356.00",152.24,438.60,"3,992.34"
30/07/2019,305.83,440.22,"1,434.17",20.45,373.78,664.80,"3,448.50","1,800.00","1,086.00",153.00,26.50,"7,128.00","5,039.00",217.00,78.50,73.50,"1,330.00",151.24,414.80,"3,991.48"
31/07/2019,295.81,435.90,"1,416.78",20.45,365.69,656.70,"3,443.50","1,800.00","1,075.80",153.00,26.50,"7,061.00","4,955.50",219.50,78.50,79.50,"1,332.00",150.08,424.40,"3,885.81"
01/08/2019,294.16,445.58,"1,416.19",19.96,362.43,666.00,"3,526.00","1,760.00","1,086.60",153.00,26.50,"7,200.00","5,007.00",219.00,79.00,82.00,"1,350.00",151.66,413.50,"3,874.64"
02/08/2019,284.28,418.07,"1,379.71",19.96,348.74,646.10,"3,443.00","1,800.00","1,092.30",153.00,24.50,"7,240.00","4,939.50",216.50,79.00,75.00,"1,358.00",150.36,448.20,"3,723.44"
05/08/2019,279.68,397.55,"1,379.71",19.96,336.68,626.80,"3,382.00","1,800.00","1,065.30",153.00,24.50,"7,099.00","4,868.00",211.50,78.50,75.00,"1,346.00",147.70,444.50,"3,655.57"
06/08/2019,260.46,392.53,"1,379.71",19.96,332.41,627.90,"3,353.50","1,750.00","1,053.30",153.00,24.50,"7,076.00","4,826.00",211.00,77.50,74.00,"1,312.00",146.38,446.20,"3,628.94"
07/08/2019,250.51,396.73,"1,379.71",19.96,332.02,627.40,"3,379.00","1,815.00","1,056.90",153.00,24.50,"7,122.00","4,863.00",214.00,76.50,75.50,"1,308.00",147.20,456.80,"3,649.55"
08/08/2019,265.47,405.71,"1,379.71",19.96,336.84,634.30,"3,362.00","1,785.00","1,061.40",153.00,24.50,"7,227.00","4,867.00",207.50,76.00,76.00,"1,298.00",150.54,464.10,"3,693.37"
09/08/2019,267.47,405.47,"1,379.71",19.96,328.05,622.00,"3,385.00","1,840.00","1,058.70",153.00,24.50,"7,351.00","4,874.50",209.00,76.00,77.00,"1,276.00",149.08,452.80,"3,626.36"
12/08/2019,258.13,394.63,"1,379.71",19.96,324.63,611.00,"3,424.00","1,850.00","1,046.70",153.00,24.50,"7,330.00","4,927.50",210.50,75.00,76.00,"1,274.00",148.32,448.80,"3,642.68"
13/08/2019,258.27,403.14,"1,355.00",19.96,326.03,614.30,"3,399.50","1,880.00","1,057.50",153.50,23.65,"7,342.00","4,907.00",209.50,74.50,76.00,"1,248.00",149.68,444.40,"3,621.20"
14/08/2019,258.06,379.94,"1,374.69",19.96,311.64,602.20,"3,407.00","1,800.00","1,061.10",153.50,23.65,"7,269.00","4,967.00",206.50,74.50,75.50,"1,254.00",149.02,425.10,"3,581.68"
15/08/2019,258.61,374.70,"1,359.00",19.96,312.19,591.30,"3,415.50","1,810.00","1,071.60",153.50,22.75,"7,230.00","4,976.50",205.50,74.50,73.50,"1,246.00",148.24,416.30,"3,510.38"
16/08/2019,258.75,382.27,"1,359.00",19.96,317.24,597.20,"3,452.00","1,770.00","1,077.00",153.50,22.50,"7,256.00","5,011.00",202.50,74.50,73.50,"1,238.00",150.84,421.80,"3,519.83"
19/08/2019,261.77,390.20,"1,359.00",19.96,320.35,603.70,"3,446.00","1,750.00","1,098.00",153.50,22.50,"7,281.00","5,091.00",202.00,74.50,73.50,"1,236.00",150.32,423.90,"3,621.20"
20/08/2019,263.90,381.81,"1,359.00",19.96,317.16,596.90,"3,443.00","1,780.00","1,076.40",153.00,22.50,"7,269.00","5,070.00",204.50,74.00,73.50,"1,226.00",148.26,415.90,"3,640.10"
21/08/2019,269.11,390.67,"1,359.00",19.96,321.91,598.30,"3,485.50","1,780.00","1,087.80",153.00,22.25,"7,412.00","5,117.00",206.00,74.00,74.00,"1,216.00",150.94,420.30,"3,642.68"
22/08/2019,261.29,393.47,"1,359.00",19.96,324.32,593.70,"3,421.00","1,780.00","1,080.30",149.00,22.25,"7,324.00","5,025.00",207.50,74.00,72.00,"1,204.00",150.56,420.30,"3,636.67"
23/08/2019,257.38,386.35,"1,383.20",19.96,319.96,586.40,"3,418.00","1,757.50","1,090.50",149.00,22.25,"7,313.00","5,010.00",205.50,74.00,72.00,"1,204.00",150.34,419.80,"3,673.61"
27/08/2019,256.90,391.37,"1,383.80",20.95,321.44,580.90,"3,444.50","1,720.00","1,089.60",149.00,21.25,"7,240.00","5,095.00",206.00,74.00,74.00,"1,182.00",151.28,422.70,"3,699.38"
28/08/2019,255.66,397.55,"1,377.80",20.95,319.81,581.80,"3,454.50","1,750.00","1,106.40",149.00,21.25,"7,266.00","5,136.00",205.50,74.00,74.50,"1,160.00",152.78,416.70,"3,730.31"
29/08/2019,258.82,413.75,"1,377.80",20.45,322.84,591.50,"3,490.00","1,710.00","1,103.40",149.00,21.00,"7,365.00","5,150.00",210.00,74.00,78.50,"1,178.00",155.86,425.40,"3,731.17"
30/08/2019,264.65,421.91,"1,392.00",20.45,328.52,591.40,"3,503.50","1,727.50","1,132.80",149.00,21.00,"7,318.00","5,196.00",210.00,75.50,83.00,"1,160.00",155.24,421.70,"3,756.94"
02/09/2019,265.54,429.37,"1,390.40",20.45,330.07,594.90,"3,591.00","1,730.00","1,145.70",149.00,21.00,"7,533.00","5,271.00",211.00,75.50,88.50,"1,170.00",156.66,425.20,"3,787.87"
03/09/2019,262.52,425.41,"1,401.00",20.45,327.82,593.70,"3,625.50","1,750.00","1,158.00",149.00,21.00,"7,430.00","5,324.00",215.00,76.00,85.50,"1,172.00",157.90,417.70,"3,778.42"
04/09/2019,263.90,432.52,"1,391.20",20.45,334.04,604.10,"3,610.00","1,750.00","1,150.80",149.00,21.50,"7,391.00","5,307.00",218.50,76.00,85.00,"1,168.00",156.96,424.20,"3,825.67"
05/09/2019,266.37,470.53,"1,392.01",19.96,340.18,598.80,"3,489.00","1,750.00","1,145.10",149.00,21.00,"7,191.00","5,179.00",217.00,76.00,85.00,"1,150.00",153.72,431.60,"3,839.42"
06/09/2019,270.07,474.26,"1,411.51",19.46,346.02,601.00,"3,458.50","1,700.00","1,118.70",149.00,21.00,"7,255.00","5,190.00",214.00,76.00,83.50,"1,130.00",155.76,430.10,"3,825.67"
09/09/2019,269.87,466.80,"1,418.40",18.96,353.41,607.00,"3,377.50","1,725.00","1,095.90",149.00,21.00,"7,004.00","5,063.00",213.50,76.50,81.50,"1,134.00",155.52,423.50,"3,807.63"
10/09/2019,279.48,477.52,"1,436.60",18.96,359.94,613.60,"3,330.00","1,697.50","1,088.70",149.00,21.00,"6,847.00","4,953.50",209.50,76.50,82.00,"1,130.00",157.72,440.70,"3,825.67"
11/09/2019,285.52,484.98,"1,456.00",18.96,365.15,625.50,"3,362.50","1,697.50","1,117.20",149.00,21.00,"6,917.00","4,962.50",210.00,76.50,85.00,"1,146.00",159.00,451.70,"3,903.85"
12/09/2019,284.55,477.99,"1,456.00",18.96,371.06,626.20,"3,381.50","1,637.50","1,135.20",149.00,21.00,"6,904.00","5,003.00",212.50,76.50,83.00,"1,160.00",160.98,456.20,"3,805.06"
13/09/2019,285.45,486.15,"1,479.20",20.53,387.32,627.43,"3,280.50","1,630.00","1,133.40",149.00,21.00,"6,847.69","4,910.50",211.50,77.85,83.00,"1,166.98",161.42,457.30,"3,860.90"
16/09/2019,276.46,480.79,"1,479.20",21.45,386.46,618.60,"3,236.50","1,640.00","1,138.20",149.00,21.00,"6,793.00","4,849.50",210.00,76.50,80.50,"1,200.00",159.06,445.10,"3,800.76"
17/09/2019,277.97,477.99,"1,489.00",21.45,385.99,612.00,"3,278.50","1,590.00","1,153.50",149.00,21.00,"6,891.00","4,937.50",211.50,76.50,78.50,"1,218.00",157.10,441.60,"3,797.32"
18/09/2019,275.56,476.36,"1,484.00",22.95,380.24,609.60,"3,269.50","1,600.00","1,173.90",149.50,21.00,"6,947.00","4,929.00",212.00,79.00,79.50,"1,230.00",156.20,450.00,"3,785.30"
19/09/2019,277.90,484.05,"1,473.00",23.95,380.63,616.00,"3,263.50","1,582.50","1,171.80",149.50,21.00,"7,127.00","4,920.00",212.00,79.00,80.00,"1,224.00",160.40,466.90,"3,811.93"
20/09/2019,272.06,479.15,"1,480.60",23.95,348.74,615.60,"3,222.00","1,570.00","1,170.00",149.50,21.00,"7,167.00","4,795.00",209.00,78.70,79.50,"1,224.00",159.52,477.80,"3,857.46"
23/09/2019,265.96,473.56,"1,480.60",23.95,343.68,612.90,"3,247.50","1,580.00","1,168.50",149.50,21.00,"7,170.00","4,867.50",209.00,79.00,80.00,"1,218.00",159.96,471.30,"3,800.76"
24/09/2019,266.09,469.13,"1,492.20",23.45,319.34,611.30,"3,259.50","1,575.00","1,171.20",149.50,21.00,"7,245.00","4,904.50",212.50,75.50,80.00,"1,222.00",160.06,477.80,"3,778.42"
25/09/2019,267.95,463.18,"1,492.20",23.45,322.45,615.80,"3,233.00","1,550.00","1,165.20",149.50,20.75,"7,328.00","4,861.50",206.00,75.50,80.00,"1,198.00",160.54,480.10,"3,736.33"
26/09/2019,269.59,468.66,"1,492.20",24.94,326.96,619.20,"3,282.00","1,545.00","1,188.30",149.50,20.50,"7,379.00","4,903.00",202.00,76.00,80.00,"1,182.00",162.86,461.00,"3,774.13"
27/09/2019,271.79,469.36,"1,473.80",24.94,329.61,624.30,"3,299.50","1,537.50","1,215.30",149.50,20.25,"7,383.00","4,917.50",203.50,76.00,80.50,"1,168.00",162.20,474.20,"3,837.70"
30/09/2019,271.93,470.06,"1,473.80",24.94,325.64,624.60,"3,333.00","1,535.00","1,240.50",149.50,20.25,"7,261.00","4,890.00",202.50,76.00,80.50,"1,230.00",162.00,475.00,"3,689.07"
01/10/2019,266.09,461.67,"1,449.20",24.94,325.72,619.90,"3,318.50","1,600.00","1,248.90",149.50,20.25,"7,136.00","4,892.00",204.00,76.00,81.00,"1,256.00",159.40,475.80,"3,713.99"
02/10/2019,253.94,446.51,"1,431.80",25.94,317.16,603.00,"3,218.50","1,580.00","1,222.20",149.50,20.25,"6,899.00","4,785.50",208.00,75.50,81.00,"1,206.00",155.72,463.90,"3,615.19"
03/10/2019,247.77,436.14,"1,396.40",25.94,313.27,603.10,"3,279.00","1,550.00","1,206.60",149.50,20.25,"6,940.00","4,784.00",204.00,75.50,79.50,"1,198.00",155.24,452.80,"3,555.91"
04/10/2019,250.51,449.66,"1,399.00",25.44,314.91,601.90,"3,288.50","1,500.00","1,221.90",149.50,19.75,"6,998.00","4,801.50",208.00,75.50,77.50,"1,218.00",157.86,454.70,"3,593.71"
07/10/2019,251.20,445.81,"1,397.20",25.94,314.21,604.30,"3,328.00","1,550.00","1,217.10",149.50,19.75,"7,043.00","4,843.00",208.00,75.50,75.50,"1,242.00",160.74,468.60,"3,565.36"
08/10/2019,249.28,438.82,"1,417.40",25.44,308.37,599.20,"3,320.00","1,550.00","1,208.10",149.50,19.75,"7,009.00","4,836.50",206.50,75.00,74.50,"1,230.00",160.88,461.20,"3,426.18"
09/10/2019,251.06,443.36,"1,425.00",25.44,307.44,604.60,"3,355.00","1,582.50","1,200.30",149.50,19.75,"7,091.00","4,840.00",205.00,75.00,73.00,"1,164.00",160.94,458.10,"3,433.05"
10/10/2019,251.89,454.32,"1,425.00",25.44,314.05,598.00,"3,321.50","1,587.50","1,232.10",149.50,18.25,"7,052.00","4,779.50",206.00,75.00,73.00,"1,148.00",162.82,461.10,"3,469.14"
11/10/2019,255.04,468.90,"1,425.00",25.44,336.68,607.40,"3,210.00","1,620.00","1,296.30",149.50,18.25,"6,916.00","4,647.00",206.50,75.00,76.00,"1,196.00",161.30,498.90,"3,604.02"
14/10/2019,258.20,470.99,"1,425.00",25.44,330.07,607.30,"3,230.50","1,587.50","1,260.60",150.50,18.25,"6,979.00","4,645.00",205.00,75.00,76.00,"1,186.00",161.00,494.40,"3,582.54"
15/10/2019,256.07,483.82,"1,477.00",25.44,335.05,605.90,"3,164.00","1,577.50","1,310.40",151.00,17.50,"6,885.00","4,568.50",206.50,74.00,76.00,"1,176.00",161.82,515.20,"3,676.19"
16/10/2019,254.56,480.79,"1,477.00",24.45,331.86,603.60,"3,163.00","1,570.00","1,346.10",151.00,17.50,"6,815.00","4,608.50",203.00,75.00,76.00,"1,182.00",160.64,511.40,"3,659.00"
17/10/2019,250.38,487.32,"1,477.00",24.45,333.18,606.40,"3,146.00","1,585.00","1,347.00",151.00,17.00,"6,821.00","4,652.50",204.50,75.00,76.00,"1,200.00",160.44,513.20,"3,672.75"
18/10/2019,244.20,480.32,"1,473.60",24.45,334.35,601.60,"3,116.50","1,587.50","1,354.20",151.00,16.25,"6,772.00","4,626.00",207.50,75.00,76.00,"1,196.00",160.48,508.60,"3,628.08"
21/10/2019,242.41,495.94,"1,480.00",24.45,343.99,604.70,"3,096.00","1,582.50","1,386.00",151.00,16.13,"6,729.00","4,558.00",205.50,75.00,80.00,"1,192.00",159.80,525.00,"3,610.89"
22/10/2019,248.73,498.27,"1,480.00",24.45,345.86,610.40,"3,114.50","1,587.50","1,385.10",151.00,15.88,"6,803.00","4,585.50",206.00,75.00,80.00,"1,202.00",160.02,515.20,"3,543.88"
23/10/2019,249.35,505.04,"1,484.00",24.45,345.47,610.70,"3,123.50","1,582.50","1,365.00",151.00,16.50,"6,919.00","4,565.50",205.50,75.00,80.00,"1,214.00",162.74,511.80,"3,591.13"
24/10/2019,240.90,504.10,"1,484.00",24.45,340.34,617.40,"3,142.00","1,590.00","1,365.90",151.00,16.13,"7,303.00","4,631.50",202.00,75.00,80.00,"1,204.00",161.20,518.00,"3,528.42"
25/10/2019,244.61,495.94,"1,484.00",24.45,344.54,617.40,"3,121.00","1,585.00","1,350.60",151.00,16.00,"7,383.00","4,631.50",198.60,74.50,88.50,"1,184.00",160.60,520.60,"3,524.12"
28/10/2019,247.56,506.20,"1,484.00",24.45,352.94,594.40,"3,097.00","1,587.50","1,344.00",151.00,16.00,"7,438.00","4,557.50",198.20,74.50,86.00,"1,166.00",160.16,519.40,"3,604.88"
29/10/2019,245.50,508.30,"1,509.20",24.45,347.18,588.00,"3,105.50","1,570.00","1,327.50",151.00,16.00,"7,387.00","4,595.50",200.00,74.50,86.00,"1,162.00",158.20,523.60,"3,621.20"
30/10/2019,244.47,502.94,"1,511.10",24.94,341.12,588.00,"3,178.00","1,537.50","1,335.90",151.00,16.00,"7,580.00","4,652.00",200.00,74.50,86.00,"1,192.00",157.54,519.80,"3,445.94"
31/10/2019,243.31,496.88,"1,501.46",24.94,340.34,583.00,"3,164.50","1,500.00","1,347.30",151.00,16.00,"7,501.00","4,622.50",201.50,76.50,86.00,"1,202.00",157.40,531.20,"3,488.90"
01/11/2019,248.66,508.30,"1,510.20",24.94,345.01,588.80,"3,154.00","1,545.00","1,339.20",151.00,16.00,"7,465.00","4,612.00",202.50,76.50,84.50,"1,206.00",158.50,542.60,"3,543.02"
04/11/2019,252.64,515.06,"1,510.20",24.94,356.91,596.00,"3,130.50","1,560.00","1,338.30",151.00,15.75,"7,482.00","4,595.00",203.50,77.00,80.00,"1,216.00",160.28,547.80,"3,586.84"
05/11/2019,263.90,519.96,"1,529.60",24.94,362.51,597.90,"3,101.50","1,547.50","1,327.80",151.00,15.50,"7,363.00","4,605.50",205.00,77.00,83.00,"1,226.00",161.98,542.40,"3,592.85"
06/11/2019,266.44,518.56,"1,529.60",24.94,361.49,598.10,"3,125.00","1,562.50","1,333.20",151.00,15.25,"7,337.00","4,689.50",205.00,77.00,81.50,"1,232.00",162.44,545.40,"3,610.89"
07/11/2019,267.53,526.95,"1,547.20",24.94,366.00,600.80,"3,116.00","1,550.00","1,314.30",150.50,17.95,"7,287.00","4,654.50",204.00,77.00,82.00,"1,242.00",163.42,544.60,"3,684.78"
08/11/2019,266.57,525.32,"1,547.20",24.94,342.67,595.60,"3,090.00","1,580.00","1,310.10",150.00,17.83,"7,277.00","4,675.00",199.20,77.00,84.00,"1,236.00",162.24,541.60,"3,646.12"
11/11/2019,253.81,521.82,"1,547.20",24.94,345.55,586.60,"3,109.00","1,600.00","1,337.70",150.00,17.70,"7,248.00","4,613.00",199.60,77.00,83.50,"1,256.00",160.28,541.00,"3,713.99"
12/11/2019,255.32,525.79,"1,547.20",24.94,339.72,588.70,"3,060.00","1,560.00","1,377.00",150.50,17.70,"7,275.00","4,597.00",199.40,77.50,83.50,"1,268.00",165.24,543.00,"3,694.23"
13/11/2019,252.57,516.46,"1,577.80",23.95,332.17,574.20,"3,116.00","1,550.00","1,388.40",150.50,19.63,"7,387.00","4,625.50",200.50,77.50,84.50,"1,282.00",165.04,539.60,"3,659.00"
14/11/2019,250.38,512.26,"1,559.31",23.95,332.17,570.30,"3,123.50","1,567.50","1,377.60",150.50,20.25,"7,316.00","4,603.00",203.00,77.50,82.50,"1,276.00",159.58,542.20,"3,594.57"
15/11/2019,251.61,519.26,"1,559.31",23.95,337.54,573.70,"3,096.50","1,555.00","1,372.50",151.00,20.00,"7,248.00","4,568.00",200.50,77.50,83.00,"1,278.00",154.60,557.40,"3,768.11"
18/11/2019,250.03,518.56,"1,559.31",23.95,333.96,575.00,"3,107.00","1,560.00","1,402.50",151.00,20.25,"7,383.00","4,567.00",201.50,77.50,82.50,"1,280.00",152.12,548.60,"3,840.28"
19/11/2019,250.24,522.29,"1,559.31",23.95,339.64,580.70,"3,118.50","1,525.00","1,381.20",151.00,19.25,"7,312.00","4,557.50",199.60,77.00,82.50,"1,328.00",153.24,553.80,"3,811.93"
20/11/2019,247.08,512.50,"1,537.60",23.95,336.76,576.40,"3,114.00","1,552.50","1,383.00",151.00,18.75,"7,254.00","4,526.50",198.00,77.00,82.50,"1,312.00",152.42,550.80,"3,781.00"
21/11/2019,245.37,510.87,"1,537.60",23.95,332.17,569.70,"3,098.50","1,595.00","1,358.10",151.00,17.75,"7,336.00","4,495.00",198.40,77.00,82.50,"1,294.00",152.04,546.60,"3,792.17"
22/11/2019,251.61,524.39,"1,537.60",23.95,333.03,579.80,"3,119.50","1,570.00","1,371.00",151.00,17.75,"7,418.00","4,516.50",201.00,77.00,82.50,"1,328.00",156.58,555.20,"3,843.72"
25/11/2019,254.63,541.41,"1,545.80",23.95,335.44,582.80,"3,151.50","1,555.00","1,390.20",151.50,17.75,"7,536.00","4,518.50",201.00,77.00,82.00,"1,318.00",156.90,565.80,"3,899.56"
26/11/2019,254.29,554.70,"1,541.60",23.95,335.44,582.80,"3,192.50","1,610.00","1,413.30",151.50,17.38,"7,560.00","4,560.50",204.50,77.00,82.00,"1,320.00",157.40,571.00,"3,939.94"
27/11/2019,245.64,545.14,"1,538.00",23.95,348.89,585.10,"3,189.00","1,625.00","1,406.40",151.50,17.25,"7,529.00","4,562.50",203.50,77.00,82.00,"1,350.00",160.44,572.00,"3,979.46"
28/11/2019,246.60,543.28,"1,538.00",23.95,348.43,580.80,"3,189.50","1,622.50","1,393.50",151.50,17.00,"7,500.00","4,571.50",206.00,77.00,82.00,"1,336.00",154.16,562.40,"4,036.16"
29/11/2019,244.20,535.35,"1,527.60",23.95,341.35,576.30,"3,165.00","1,612.50","1,368.00",151.50,17.00,"7,458.00","4,578.00",204.00,77.00,81.00,"1,330.00",153.36,554.00,"3,952.82"
02/12/2019,239.05,538.84,"1,547.60",23.95,343.76,569.20,"3,124.00","1,637.50","1,366.80",151.50,16.50,"7,422.00","4,542.00",202.00,77.00,82.00,"1,318.00",148.38,543.00,"3,923.61"
03/12/2019,237.54,522.29,"1,543.60",23.95,324.71,556.20,"3,117.50","1,580.00","1,373.70",151.50,16.00,"7,334.00","4,524.50",202.50,77.00,81.50,"1,330.00",145.80,538.80,"3,806.77"
04/12/2019,240.84,529.29,"1,543.60",23.45,341.43,558.80,"3,083.50","1,560.00","1,395.90",151.50,16.00,"7,313.00","4,520.50",200.50,77.00,82.00,"1,338.00",146.08,552.20,"3,874.64"
05/12/2019,241.25,530.22,"1,552.52",23.65,332.95,552.30,"3,059.00","1,580.00","1,374.00",151.50,16.25,"7,229.00","4,475.00",201.00,77.00,82.00,"1,334.00",144.26,548.60,"3,872.07"
06/12/2019,246.26,540.48,"1,545.40",23.65,335.83,561.90,"3,100.50","1,590.00","1,398.30",152.00,16.25,"7,258.00","4,551.00",200.00,77.00,82.00,"1,328.00",144.38,560.00,"3,951.11"
09/12/2019,248.80,531.15,"1,546.00",23.65,333.65,560.40,"3,076.00","1,585.00","1,401.30",152.00,16.25,"7,222.00","4,544.50",200.50,78.50,81.50,"1,340.00",143.86,553.40,"3,976.88"
10/12/2019,240.56,524.62,"1,546.00",23.65,329.53,558.90,"3,072.50","1,577.50","1,388.10",152.00,16.00,"7,246.00","4,548.50",200.00,78.50,78.50,"1,338.00",142.74,546.40,"3,967.43"
11/12/2019,241.38,525.79,"1,532.60",23.65,330.70,561.70,"3,080.00","1,562.50","1,390.50",152.00,16.00,"7,306.00","4,524.50",193.80,78.50,72.50,"1,330.00",143.58,546.20,"3,958.84"
12/12/2019,241.73,540.24,"1,534.77",23.45,337.07,576.50,"3,060.00","1,575.00","1,351.50",152.00,16.00,"7,275.00","4,529.50",192.40,78.50,73.00,"1,334.00",144.34,556.60,"3,969.15"
13/12/2019,235.55,546.31,"1,534.77",23.65,343.76,574.60,"3,051.00","1,582.50","1,476.60",153.50,16.50,"7,217.00","4,545.00",196.60,78.50,69.50,"1,486.00",146.24,629.40,"4,262.11"
16/12/2019,241.93,559.60,"1,557.00",23.65,356.05,585.50,"3,114.50","1,585.00","1,547.25",153.50,17.00,"7,394.00","4,630.50",194.20,78.50,69.50,"1,522.00",148.32,640.00,"4,426.20"
17/12/2019,236.79,553.30,"1,563.60",23.65,351.69,593.60,"3,155.00","1,592.50","1,562.25",154.00,17.00,"7,450.00","4,299.00",178.80,78.50,69.00,"1,512.00",149.28,624.40,"4,238.05"
18/12/2019,239.67,548.64,"1,563.60",23.65,354.26,599.10,"3,148.00","1,620.00","1,563.00",154.00,17.00,"7,480.00","4,278.50",181.80,78.50,69.00,"1,512.00",150.50,627.80,"4,186.51"
19/12/2019,238.78,545.84,"1,563.60",23.65,350.06,600.00,"3,156.00","1,650.00","1,533.00",154.00,16.50,"7,634.00","4,336.00",180.60,78.50,69.00,"1,502.00",151.20,626.60,"4,202.83"
20/12/2019,238.78,542.34,"1,548.80",23.65,349.59,600.20,"3,190.00","1,700.00","1,538.25",154.00,16.50,"7,808.00","4,367.00",186.20,78.50,69.00,"1,534.00",150.68,628.60,"4,150.42"
23/12/2019,241.73,557.73,"1,553.20",23.65,348.82,599.00,"3,228.00","1,530.00","1,525.50",154.00,16.25,"7,746.00","4,429.00",202.50,78.50,68.00,"1,526.00",150.42,625.80,"4,175.34"
24/12/2019,239.53,563.79,"1,553.20",23.65,346.87,599.40,"3,220.00","1,492.50","1,523.25",154.00,16.50,"7,714.00","4,389.50",203.50,78.50,67.50,"1,528.00",150.40,626.00,"4,207.98"
